vids,labels,set_type,split,case_id
GynSurg_Action_Segments/Coagulation/case_81_Coagulation_0%3A40%3A56.589923-0%3A41%3A06.16616630fps_clip_1.mp4,Coagulation,train,2,81
GynSurg_Action_Segments/Coagulation/case_81_Coagulation_0%3A40%3A56.589923-0%3A41%3A06.16616630fps_clip_2.mp4,Coagulation,train,2,81
GynSurg_Action_Segments/Coagulation/case_81_Coagulation_0%3A40%3A56.589923-0%3A41%3A06.16616630fps_clip_3.mp4,Coagulation,train,2,81
GynSurg_Action_Segments/Coagulation/case_81_Coagulation_0%3A40%3A56.589923-0%3A41%3A06.16616630fps_clip_4.mp4,Coagulation,train,2,81
GynSurg_Action_Segments/Coagulation/case_81_Coagulation_0%3A41%3A21.848515-0%3A41%3A27.45412130fps_clip_1.mp4,Coagulation,train,2,81
GynSurg_Action_Segments/Coagulation/case_81_Coagulation_0%3A41%3A21.848515-0%3A41%3A27.45412130fps_clip_2.mp4,Coagulation,train,2,81
GynSurg_Action_Segments/Coagulation/case_81_Coagulation_0%3A42%3A28.815482-0%3A42%3A34.65465530fps_clip_1.mp4,Coagulation,train,2,81
GynSurg_Action_Segments/Coagulation/case_81_Coagulation_0%3A42%3A28.815482-0%3A42%3A34.65465530fps_clip_2.mp4,Coagulation,train,2,81
GynSurg_Action_Segments/Coagulation/case_81_Coagulation_0%3A42%3A37.457457-0%3A42%3A42.86286330fps_clip_1.mp4,Coagulation,train,2,81
GynSurg_Action_Segments/Coagulation/case_86_Coagulation_0%3A16%3A23.883884-0%3A16%3A29.48948930fps_clip_1.mp4,Coagulation,train,2,86
GynSurg_Action_Segments/Coagulation/case_86_Coagulation_0%3A16%3A23.883884-0%3A16%3A29.48948930fps_clip_2.mp4,Coagulation,train,2,86
GynSurg_Action_Segments/Coagulation/case_86_Coagulation_0%3A16%3A33.927261-0%3A16%3A39.56623330fps_clip_1.mp4,Coagulation,train,2,86
GynSurg_Action_Segments/Coagulation/case_86_Coagulation_0%3A16%3A33.927261-0%3A16%3A39.56623330fps_clip_2.mp4,Coagulation,train,2,86
GynSurg_Action_Segments/Coagulation/case_86_Coagulation_0%3A16%3A44.471138-0%3A16%3A49.44277630fps_clip_1.mp4,Coagulation,train,2,86
GynSurg_Action_Segments/Coagulation/case_90_Coagulation_0%3A01%3A49.683333-0%3A01%3A54.15833330fps_clip_1.mp4,Coagulation,train,2,90
GynSurg_Action_Segments/Coagulation/case_90_Coagulation_0%3A02%3A16.241667-0%3A02%3A21.88333330fps_clip_1.mp4,Coagulation,train,2,90
GynSurg_Action_Segments/Coagulation/case_90_Coagulation_0%3A02%3A16.241667-0%3A02%3A21.88333330fps_clip_2.mp4,Coagulation,train,2,90
GynSurg_Action_Segments/Coagulation/case_90_Coagulation_0%3A03%3A14.800000-0%3A03%3A18.24166730fps_clip_1.mp4,Coagulation,train,2,90
GynSurg_Action_Segments/Coagulation/case_98_Coagulation_0%3A14%3A10-0%3A14%3A14.02068730fps_clip_1.mp4,Coagulation,train,2,98
GynSurg_Action_Segments/Coagulation/case_116_Coagulation_0%3A26%3A10.170170-0%3A26%3A16.00934330fps_clip_1.mp4,Coagulation,train,2,116
GynSurg_Action_Segments/Coagulation/case_116_Coagulation_0%3A26%3A10.170170-0%3A26%3A16.00934330fps_clip_2.mp4,Coagulation,train,2,116
GynSurg_Action_Segments/Coagulation/case_116_Coagulation_0%3A26%3A21.848515-0%3A26%3A27.85452130fps_clip_1.mp4,Coagulation,train,2,116
GynSurg_Action_Segments/Coagulation/case_116_Coagulation_0%3A26%3A21.848515-0%3A26%3A27.85452130fps_clip_2.mp4,Coagulation,train,2,116
GynSurg_Action_Segments/Coagulation/case_116_Coagulation_0%3A26%3A36.863530-0%3A26%3A44.57123830fps_clip_1.mp4,Coagulation,train,2,116
GynSurg_Action_Segments/Coagulation/case_116_Coagulation_0%3A26%3A36.863530-0%3A26%3A44.57123830fps_clip_2.mp4,Coagulation,train,2,116
GynSurg_Action_Segments/Coagulation/case_120_Coagulation_0%3A01%3A17.327327-0%3A01%3A27.00367030fps_clip_1.mp4,Coagulation,train,2,120
GynSurg_Action_Segments/Coagulation/case_120_Coagulation_0%3A01%3A17.327327-0%3A01%3A27.00367030fps_clip_2.mp4,Coagulation,train,2,120
GynSurg_Action_Segments/Coagulation/case_120_Coagulation_0%3A01%3A17.327327-0%3A01%3A27.00367030fps_clip_3.mp4,Coagulation,train,2,120
GynSurg_Action_Segments/Coagulation/case_120_Coagulation_0%3A01%3A17.327327-0%3A01%3A27.00367030fps_clip_4.mp4,Coagulation,train,2,120
GynSurg_Action_Segments/Coagulation/case_160_Coagulation_0%3A00%3A49.833333-0%3A00%3A53.03333330fps_clip_1.mp4,Coagulation,train,2,160
GynSurg_Action_Segments/Coagulation/case_648_Coagulation_0%3A16%3A12.906240-0%3A16%3A17.01034430fps_clip_1.mp4,Coagulation,train,2,648
GynSurg_Action_Segments/Coagulation/case_648_Coagulation_0%3A16%3A23.883884-0%3A16%3A29.45612330fps_clip_1.mp4,Coagulation,train,2,648
GynSurg_Action_Segments/Coagulation/case_648_Coagulation_0%3A16%3A33.960627-0%3A16%3A39.46613330fps_clip_1.mp4,Coagulation,train,2,648
GynSurg_Action_Segments/Coagulation/case_648_Coagulation_0%3A16%3A44.604605-0%3A16%3A49.07574230fps_clip_1.mp4,Coagulation,train,2,648
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_09_25.880000-0_09_34.12000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_09_25.880000-0_09_34.12000030fps_clip_2.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_09_25.880000-0_09_34.12000030fps_clip_3.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_05.880000-0_18_12.60000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_05.880000-0_18_12.60000030fps_clip_2.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_14.960000-0_18_21.12000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_14.960000-0_18_21.12000030fps_clip_2.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_24.320000-0_18_28.64000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_35.240000-0_18_45.28000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_35.240000-0_18_45.28000030fps_clip_2.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_35.240000-0_18_45.28000030fps_clip_3.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_35.240000-0_18_45.28000030fps_clip_4.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_58.320000-0_19_06.92000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_58.320000-0_19_06.92000030fps_clip_2.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_18_58.320000-0_19_06.92000030fps_clip_3.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_11-0_19_17.60000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_11-0_19_17.60000030fps_clip_2.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_29.680000-0_19_45.72000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_29.680000-0_19_45.72000030fps_clip_2.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_29.680000-0_19_45.72000030fps_clip_3.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_29.680000-0_19_45.72000030fps_clip_4.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_29.680000-0_19_45.72000030fps_clip_5.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_29.680000-0_19_45.72000030fps_clip_6.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_29.680000-0_19_45.72000030fps_clip_7.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_51.760000-0_20_09.60000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_51.760000-0_20_09.60000030fps_clip_2.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_51.760000-0_20_09.60000030fps_clip_3.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_51.760000-0_20_09.60000030fps_clip_4.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_51.760000-0_20_09.60000030fps_clip_5.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_51.760000-0_20_09.60000030fps_clip_6.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_51.760000-0_20_09.60000030fps_clip_7.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_19_51.760000-0_20_09.60000030fps_clip_8.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_22_01.160000-0_22_04.80000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_22_30.240000-0_22_33.96000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_668_Coagulation_0_22_48.760000-0_22_53.72000030fps_clip_1.mp4,Coagulation,train,2,668
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_03_44.760000-0_04_04.60000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_03_44.760000-0_04_04.60000030fps_clip_2.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_03_44.760000-0_04_04.60000030fps_clip_3.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_03_44.760000-0_04_04.60000030fps_clip_4.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_03_44.760000-0_04_04.60000030fps_clip_5.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_03_44.760000-0_04_04.60000030fps_clip_6.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_03_44.760000-0_04_04.60000030fps_clip_7.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_03_44.760000-0_04_04.60000030fps_clip_8.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_03_44.760000-0_04_04.60000030fps_clip_9.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_04_13.680000-0_04_1830fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_14.200000-0_05_17.48000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_32.400000-0_05_42.76000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_32.400000-0_05_42.76000030fps_clip_2.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_32.400000-0_05_42.76000030fps_clip_3.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_32.400000-0_05_42.76000030fps_clip_4.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_46.600000-0_05_52.44000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_46.600000-0_05_52.44000030fps_clip_2.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_57.560000-0_06_07.08000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_57.560000-0_06_07.08000030fps_clip_2.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_57.560000-0_06_07.08000030fps_clip_3.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_05_57.560000-0_06_07.08000030fps_clip_4.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_06_17.080000-0_06_21.84000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_06_24.880000-0_06_30.32000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_06_24.880000-0_06_30.32000030fps_clip_2.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_06_32.880000-0_06_39.52000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_06_32.880000-0_06_39.52000030fps_clip_2.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_06_43.720000-0_06_48.80000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_06_55-0_06_59.72000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_07_03.880000-0_07_07.04000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_07_09.400000-0_07_12.88000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_07_24.400000-0_07_27.52000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_07_30.560000-0_07_36.24000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_07_30.560000-0_07_36.24000030fps_clip_2.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_13_22.440000-0_13_26.64000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_14_58.080000-0_15_01.48000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_15_40.240000-0_15_43.84000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_15_54.560000-0_15_59.36000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_16_08-0_16_13.44000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_16_08-0_16_13.44000030fps_clip_2.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_16_17-0_16_22.60000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_16_17-0_16_22.60000030fps_clip_2.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_16_26.440000-0_16_30.08000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_669_Coagulation_0_16_51.880000-0_16_55.48000030fps_clip_1.mp4,Coagulation,train,2,669
GynSurg_Action_Segments/Coagulation/case_670_Coagulation_0_09_24.480000-0_09_28.96000030fps_clip_1.mp4,Coagulation,train,2,670
GynSurg_Action_Segments/Coagulation/case_670_Coagulation_0_09_54.760000-0_09_59.52000030fps_clip_1.mp4,Coagulation,train,2,670
GynSurg_Action_Segments/Coagulation/case_670_Coagulation_0_10_18.600000-0_10_23.84000030fps_clip_1.mp4,Coagulation,train,2,670
GynSurg_Action_Segments/Coagulation/case_670_Coagulation_0_10_18.600000-0_10_23.84000030fps_clip_2.mp4,Coagulation,train,2,670
GynSurg_Action_Segments/Coagulation/case_673_Coagulation_0_20_57.440000-0_21_00.84000030fps_clip_1.mp4,Coagulation,train,2,673
GynSurg_Action_Segments/Coagulation/case_673_Coagulation_0_21_07.240000-0_21_12.32000030fps_clip_1.mp4,Coagulation,train,2,673
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_08_02.480000-0_08_07.48000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_08_11.200000-0_08_15.84000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_08_19.960000-0_08_23.84000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_08_28.200000-0_08_31.72000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_08_34.400000-0_08_43.64000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_08_34.400000-0_08_43.64000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_08_34.400000-0_08_43.64000030fps_clip_3.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_08_34.400000-0_08_43.64000030fps_clip_4.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_08_53.960000-0_08_58.52000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_09_17.520000-0_09_26.32000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_09_17.520000-0_09_26.32000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_09_17.520000-0_09_26.32000030fps_clip_3.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_09_32.680000-0_09_3730fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_09_55.280000-0_09_59.24000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_10_04.600000-0_10_08.92000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_10_16.160000-0_10_20.60000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_10_28.400000-0_10_35.72000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_10_28.400000-0_10_35.72000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_10_28.400000-0_10_35.72000030fps_clip_3.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_10_56.080000-0_11_00.36000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_11_07.600000-0_11_11.24000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_11_24.880000-0_11_28.60000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_11_43-0_11_48.44000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_11_43-0_11_48.44000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_11_58.240000-0_12_02.36000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_12_12.680000-0_12_17.88000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_12_12.680000-0_12_17.88000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_13_19-0_13_25.16000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_13_19-0_13_25.16000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_13_28.360000-0_13_33.36000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_13_39.200000-0_13_42.76000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_13_52.880000-0_13_57.36000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_01.880000-0_14_05.60000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_12.840000-0_14_20.60000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_12.840000-0_14_20.60000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_12.840000-0_14_20.60000030fps_clip_3.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_24-0_14_31.16000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_24-0_14_31.16000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_24-0_14_31.16000030fps_clip_3.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_33.040000-0_14_39.36000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_33.040000-0_14_39.36000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_42.960000-0_14_46.28000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_14_58.520000-0_15_02.96000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_15_11.280000-0_15_15.32000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_15_41.880000-0_15_47.20000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_15_41.880000-0_15_47.20000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_15_51.920000-0_15_55.08000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_16_26.880000-0_16_33.64000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_16_26.880000-0_16_33.64000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_22_08.840000-0_22_14.56000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_22_08.840000-0_22_14.56000030fps_clip_2.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_22_18.440000-0_22_24.56000030fps_clip_1.mp4,Coagulation,train,2,674
GynSurg_Action_Segments/Coagulation/case_674_Coagulation_0_22_18.440000-0_22_24.56000030fps_clip_2.mp4,Coagulation,train,2,674
