vids,labels,set_type,split,case_id
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_19.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_20.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_21.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_22.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_23.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_24.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_25.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_26.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_27.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_28.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_29.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_30.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:00:42.766667-0:01:47.63333330fps_clip_31.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:18.266667-0:02:24.16666730fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:18.266667-0:02:24.16666730fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:24.900000-0:02:42.06666730fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:24.900000-0:02:42.06666730fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:24.900000-0:02:42.06666730fps_clip_3.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:24.900000-0:02:42.06666730fps_clip_4.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:24.900000-0:02:42.06666730fps_clip_5.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:24.900000-0:02:42.06666730fps_clip_6.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:24.900000-0:02:42.06666730fps_clip_7.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:24.900000-0:02:42.06666730fps_clip_8.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:42.666667-0:02:52.30000030fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:42.666667-0:02:52.30000030fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:42.666667-0:02:52.30000030fps_clip_3.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:02:42.666667-0:02:52.30000030fps_clip_4.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:08.966667-0:03:21.33333330fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:08.966667-0:03:21.33333330fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:08.966667-0:03:21.33333330fps_clip_3.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:08.966667-0:03:21.33333330fps_clip_4.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:08.966667-0:03:21.33333330fps_clip_5.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:22.066667-0:03:34.60000030fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:22.066667-0:03:34.60000030fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:22.066667-0:03:34.60000030fps_clip_3.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:22.066667-0:03:34.60000030fps_clip_4.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:22.066667-0:03:34.60000030fps_clip_5.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:42.700000-0:03:54.33333330fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:42.700000-0:03:54.33333330fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:42.700000-0:03:54.33333330fps_clip_3.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:42.700000-0:03:54.33333330fps_clip_4.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:03:42.700000-0:03:54.33333330fps_clip_5.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_3.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_4.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_5.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_6.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_7.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_8.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_9.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_10.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_11.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_12.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_13.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_14.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_15.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_16.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_17.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_18.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_19.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_20.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_21.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_22.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_23.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_24.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_25.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_26.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_27.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_28.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_29.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_30.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_31.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:04:10.633333-0:05:17.80000030fps_clip_32.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_3.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_4.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_5.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_6.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_7.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_8.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_9.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_10.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:06:58.400000-0:07:23.23333330fps_clip_11.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:26.366667-0:07:40.73333330fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:26.366667-0:07:40.73333330fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:26.366667-0:07:40.73333330fps_clip_3.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:26.366667-0:07:40.73333330fps_clip_4.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:26.366667-0:07:40.73333330fps_clip_5.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:26.366667-0:07:40.73333330fps_clip_6.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:46.533333-0:08:06.23333330fps_clip_1.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:46.533333-0:08:06.23333330fps_clip_2.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:46.533333-0:08:06.23333330fps_clip_3.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:46.533333-0:08:06.23333330fps_clip_4.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:46.533333-0:08:06.23333330fps_clip_5.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:46.533333-0:08:06.23333330fps_clip_6.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:46.533333-0:08:06.23333330fps_clip_7.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:46.533333-0:08:06.23333330fps_clip_8.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_293_Smoke_0:07:46.533333-0:08:06.23333330fps_clip_9.mp4,Smoke,train,1,293
GynSurg_Action_Segments/Smoke/case_432_Smoke_0:01:05.266667-0:01:13.23333330fps_clip_1.mp4,Smoke,train,1,432
GynSurg_Action_Segments/Smoke/case_432_Smoke_0:01:05.266667-0:01:13.23333330fps_clip_2.mp4,Smoke,train,1,432
GynSurg_Action_Segments/Smoke/case_432_Smoke_0:01:05.266667-0:01:13.23333330fps_clip_3.mp4,Smoke,train,1,432
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:20.133333-0:04:25.33333330fps_clip_1.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_1.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_2.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_3.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_4.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_5.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_6.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_7.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_8.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_9.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_10.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_11.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_12.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_13.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_14.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_15.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_16.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_17.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_18.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_451_Smoke_0:04:30.700000-0:05:10.50000030fps_clip_19.mp4,Smoke,train,1,451
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:06:35.866667-0:06:45.13333330fps_clip_1.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:06:35.866667-0:06:45.13333330fps_clip_2.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:06:35.866667-0:06:45.13333330fps_clip_3.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:06:35.866667-0:06:45.13333330fps_clip_4.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:07:55.266667-0:08:11.03333330fps_clip_1.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:07:55.266667-0:08:11.03333330fps_clip_2.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:07:55.266667-0:08:11.03333330fps_clip_3.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:07:55.266667-0:08:11.03333330fps_clip_4.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:07:55.266667-0:08:11.03333330fps_clip_5.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:07:55.266667-0:08:11.03333330fps_clip_6.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_458_Smoke_0:07:55.266667-0:08:11.03333330fps_clip_7.mp4,Smoke,train,1,458
GynSurg_Action_Segments/Smoke/case_468_Smoke_0:00:28.933333-0:00:32.80000030fps_clip_1.mp4,Smoke,train,1,468
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_1.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_2.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_3.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_4.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_5.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_6.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_7.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_8.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_9.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_10.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_11.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_12.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_13.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_14.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_15.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_16.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_17.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_18.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_19.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_20.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_21.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_22.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_23.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_24.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_25.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_26.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_27.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_28.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_29.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_30.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_31.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_32.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_33.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_34.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_35.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_36.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_37.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_38.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_39.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_40.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_41.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_42.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_43.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_44.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_45.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_46.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_47.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_48.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_49.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_50.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_51.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_52.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_53.mp4,Smoke,train,1,485
GynSurg_Action_Segments/Smoke/case_485_Smoke_0:00:00-0:01:53.80000030fps_clip_54.mp4,Smoke,train,1,485
